questId,title,detail,category,type
805,旗艦「霞」北方海域を哨戒せよ！,旗艦「霞改二」で駆逐艦4隻を含む艦隊を北方海域に投入し、モーレイ海哨戒を実施せよ！,8,4
806,旗艦「霞」出撃！敵艦隊を撃滅せよ！,旗艦「霞改二」で駆逐艦3隻を含む艦隊で南西諸島沖ノ島沖に突入！敵主力を撃滅せよ！,8,4
807,「第三十一戦隊」出撃せよ！,第三十一戦隊(第一次)を鎮守府近海航路に出撃させ、同航路の安全確保に努めよ！,8,4
808,「第二七駆逐隊」出撃せよ！,「白露改」旗艦の第二七戦隊を含む艦隊をオリョール海に展開、同海域の敵艦隊を撃滅せよ！,8,4
809,強襲上陸作戦用戦力を増強せよ！,中部海域における航空偵察「K作戦」を実施しつつ、強襲上陸作戦用戦力の強化を図れ！,8,4
810,製油所地帯を防衛せよ！,水雷戦隊を製油所地帯沿岸に展開！同海域に出没する敵艦隊を三回以上撃滅せよ！,8,4
811,南西諸島防衛線を強化せよ！,南西諸島防衛線に有力な艦隊を展開、同方面に来襲する敵艦隊を五回以上撃滅せよ！,8,4
812,オリョール海の制海権を確保せよ！,大潮を旗艦とする艦隊を東部オリョール海に反復出撃、同方面敵艦隊を完全撃滅せよ！,8,4
813,旗艦「大潮」出撃せよ！,「大潮改二」旗艦の有力な艦隊を北方AL海域に展開、北方海域戦闘哨戒を実施せよ！,8,4
814,強行高速輸送部隊、出撃せよ！,「江風改二」「時雨改二」「川内改二」他駆逐2隻を含む艦隊で、ジャム島攻略作戦を実施せよ！,8,4
815,「第一航空戦隊」西へ！,旗艦「赤城」同僚艦「加賀」を中核とする艦隊で、深海東洋艦隊漸減作戦を貫徹せよ！,8,4
816,艦隊、三周年！,三周年を記念しバシー島沖及び東部オリョール海に出撃、同海域の敵艦隊を撃滅せよ！,8,4
817,新編艦隊、南西諸島防衛線へ急行せよ！,水雷戦隊を含む新編艦隊を南西諸島防衛線に展開、同方面に来襲する敵艦隊を撃破せよ！,8,4
818,鎮守府近海航路の安全確保を強化せよ！,水雷戦隊を含む新編艦隊を鎮守府近海航路に出撃させ、同航路の安全確保に努めよ！,8,4
819,「第三十一戦隊」敵潜を制圧せよ！,第三十一戦隊(第一次)を鎮守府近海航路に再投入！反復出撃し、敵潜を制圧せよ！,8,4
820,新編「第八駆逐隊」出撃せよ！,新編「第八駆逐隊」を含む艦隊を鎮守府近海航路に出撃させ、同航路の安全確保に努めよ！,8,4
821,精鋭「八駆第一小隊」対潜哨戒！,「第八駆逐隊第一小隊」を含む艦隊で鎮守府正面対潜哨戒を反復実施！敵潜を圧倒せよ！,8,4
822,沖ノ島海域迎撃戦,有力な艦隊を沖ノ島海域前面に反復投入、侵攻する敵機動部隊を迎撃、これを撃滅せよ！,8,5
823,水雷戦隊、南西防衛線に反復出撃せよ！,軽巡級旗艦と駆逐艦4隻の水雷戦隊を基幹とした艦隊を編成、南西諸島防衛線に反復出撃し、同海域の制海権確保に努めよ！,8,4
824,製油所地帯沿岸の哨戒を実施せよ！,軽空母旗艦と駆逐艦3隻を基幹とした護衛艦隊を編成、製油所地帯沿岸に展開し、同海域の哨戒を実施、同海域の安全を確保せよ！,8,4
825,水雷戦隊、南西諸島海域を哨戒せよ！,水雷戦隊を基幹とした有力な艦隊で南西諸島海域バシー島沖及び東部オリョール海を哨戒、同海域に遊弋する敵艦隊を捕捉、これを撃滅せよ！,8,4
826,「第十九駆逐隊」出撃せよ！,特型駆逐艦4隻による「第十九駆逐隊」を鎮守府近海に展開！鎮守府正面対潜哨戒を実施し、跳梁する敵潜部隊の制圧に努めよ！,8,4
827,「第十九駆逐隊」敵主力に突入せよ！,「第十九駆逐隊」を含む有力な艦隊を編成し、南西諸島海域沖ノ島沖に展開！同方面に遊弋する敵主力を捕捉、これを撃破せよ！,8,4
828,飛行場設営の準備を実施せよ！,中部海域における航空偵察「K作戦」を再度実施、さらに同方面に遊弋する敵艦隊を撃滅し、中部海域における飛行場設営の準備を実施せよ！,8,4
829,夜間突入！敵上陸部隊を叩け！,南方サブ島沖海域へ精鋭艦隊を突入！敵艦隊の邀撃を突破し、同方面の敵上陸部隊を叩け！,8,4
830,夜の海を照らす「灯り」を入手せよ！,有力な艦隊をカムラン半島に投入、同方面に出没する敵艦隊を捕捉、これを撃滅せよ！そして、夜を照らす「灯り」を入手せよ！　ある季節は夜戦以外にも使い道があるようだ！,8,4
830,夜の海を照らす「灯り」を入手せよ！,有力な艦隊を南西諸島近海に投入、同方面に出没する敵艦隊を捕捉、これを撃滅せよ！そして、夜を照らす「灯り」を入手せよ！　ある季節は夜戦以外にも使い道があるようだ！,8,4
831,秋刀魚漁：きらりーん！秋刀魚漁支援！,秋刀魚漁の漁場に展開、遊弋する敵艦隊を撃破して、「秋刀魚」を三尾入手せよ、ですって！近海、北方海域、中部海域のどこかに秋刀魚漁に適した漁場があるみたい！,8,4
831,春の海上警備行動！艦隊、抜錨せよ！,春季特別任務：旗艦に軽巡級?軽空母?水上機母艦を配備、駆逐艦?海防艦計4隻以上を含む艦隊を編成、鎮守府正面海域、南西諸島沖、製油所地帯沿岸、南西諸島防衛線の海上警備を実施、敵を発見撃滅せよ！,8,4
832,秋刀魚漁：もっともーっと、秋刀魚漁！,ちょおっと大変だけど、漁場の安全を確保して「秋刀魚」を八尾確保するんだって！あまり乱獲したり、暫く同じ海域で続けてると獲れにくくなるみたい。海域を変えてみましょ！,8,4
832,春！「三一駆」旗艦「長波」、出撃せよ！,春季特別任務：旗艦に「長波」、三一駆「高波」「沖波」「岸波」「朝霜」から3隻以上を含む第1艦隊で南西諸島近海、バシー海峡の敵を反復撃滅、南方のサーモン海域の敵艦隊と交戦、これを撃破せよ！,8,4
833,秋刀魚漁：最新鋭の秋刀魚漁！もっとぉ！,かなーり大変だけれど、ほら、私たち最新鋭の秋刀魚漁支援艦隊じゃない？最新鋭、最新鋭、最新鋭の秋刀魚漁、張り切っていきましょー！よろしくお願いしまぁーす！,8,4
833,陸戦用装備の艦載運用実戦研究,陸戦用装備の艦載運用研究：水上機母艦または揚陸艦を含む艦隊を編成、西方海域カレー洋リランカ島沖及び中部北海域ピーコック島沖の各作戦において、敵地上戦力と交戦、これを複数回撃破せよ！,8,4
834,南西諸島防衛線を増強せよ！,水上機母艦または航空巡洋艦を旗艦とする有力な艦隊を南西諸島防衛線に投入、水上機戦力によって同防衛線を強化、同方面の敵艦隊を撃滅せよ！,8,4
835,「第十六戦隊(第三次)」出撃せよ！,「第十六戦隊(第三次)」を沖ノ島海域前面に展開、敵主力艦隊を捕捉、これを撃破せよ！,8,4
836,精鋭「第十六戦隊」突入せよ！,再編成を完了した精鋭「第十六戦隊」を南西諸島海域沖ノ島沖に展開、同方面に遊弋する敵主力を捕捉、これを撃破せよ！,8,4
837,輸送作戦を成功させ、帰還せよ！,「鬼怒改二」を旗艦、僚艦に「浦波改」他駆逐艦3隻の計5隻の艦隊でバシー島沖における柳輸送作戦を実施、同輸送作戦を完全成功させ、帰還せよ！,8,4
838,重巡戦隊、抜錨せよ！,重巡4隻を基幹戦力とした重巡旗艦の艦隊を南西諸島海域東部オリョール海に展開し、同海域の敵艦隊を撃滅、制海権を確保せよ！,8,4
839,戦艦戦隊、出撃せよ！,戦艦2隻を中核戦力とする戦艦旗艦の艦隊を北方海域アルフォンシーノ方面に進出させ、同海域の敵艦隊を撃滅、北方海域の制海権確保に努めよ！,8,4
840,冬季特別任務：精鋭「駆逐隊」、出撃！,駆逐艦4隻による精鋭「駆逐隊」を編成し、鎮守府正面海域及び南西諸島沖に出撃、両海域の敵艦隊を捕捉、これを撃滅せよ！,8,4
840,【節分任務】令和三年節分作戦,節分任務：軽空母または軽巡級を旗艦とする駆逐艦または海防艦3隻以上を含む艦隊で、節分期間の南西諸島海域南西諸島近海、バシー海峡、東部オリョール海を哨戒！敵艦隊を捕捉、これを撃破せよ！,8,2
841,冬季特別任務：水上機母艦、抜錨せよ！,水上機母艦を旗艦とし、護衛駆逐艦3隻を含む艦隊を編成、製油所地帯沿岸及び南西諸島防衛線に展開、同海域に出没する敵艦隊を撃滅せよ！,8,4
841,【節分任務】令和三年西方海域節分作戦,節分任務：旗艦に水上機母艦?航空巡洋艦?重巡のいずれか、さらに旗艦と同艦種の随伴艦を含む艦隊で西方海域ジャム島沖、カレー洋海域、リランカ島に展開！同方面敵艦隊主力を捕捉、これを撃滅せよ！,8,2
842,主力戦艦戦隊、抜錨せよ！,戦艦または航空戦艦2隻以上からなる強力な戦艦戦隊を中核とした艦隊を沖ノ島海域前面に展開、侵攻する敵艦隊を捕捉、これを撃滅せよ！,8,4
843,節分特別出撃：制海権を確保せよ！,節分実施の準備として第1艦隊に4隻(内駆逐艦2隻含む)からなる精鋭艦隊を配備、鎮守府正面海域、南西諸島沖、及び東部オリョール海へ展開、同海域の敵艦隊を撃滅し、節分の制海権を確保せよ！,8,4
843,【節分拡張任務】令和三年節分作戦、全力出撃！,節分拡張任務：戦艦または航空母艦を旗艦とする駆逐艦2隻以上を含む艦隊で、節分期間の南方海域珊瑚諸島沖及びサーモン海域北方、さらに中部北海域ピーコック島沖の敵を撃滅せよ(戦果拡張可能)！,8,2
844,精鋭「第八駆逐隊」突入せよ！,「荒潮改二」を旗艦とし、僚艦に「第八駆逐隊」から1隻を配備した精鋭第1艦隊でサーモン海域北方に突入、同方面に接近する有力な敵艦隊を捕捉、同方面の敵戦力の漸減に努めよ！,8,4
845,敵大規模泊地の後方兵站線を分断せよ！,敵の大規模泊地の後方兵站線を分断する！敵泊地の北東にある敵離島拠点を攻撃し、同拠点を無力化、補強兵站線を破壊することで、敵大規模泊地の防衛力低下を図れ！,8,4
845,発令！「西方海域作戦」,大規模出撃任務：「西方海域作戦」が発令された！有力な艦隊を編成し、西方海域全海域に出撃、同海域に展開する敵戦力を完全撃破、これを殲滅せよ！　艦隊、西へ！,8,5
846,潜水艦隊、中部海域の哨戒を実施せよ！,潜水艦を旗艦とし、4隻以上の有力な潜水艦を配備した第一艦隊、精鋭潜水艦隊で中部海域哨戒線に進出、回航中の敵空母を捕捉、これを襲撃せよ！,8,4
847,春の準備任務：桃の節句準備を完遂せよ！,春の準備任務：艦隊を東部オリョール海に反復出撃、同方面敵艦隊を覆滅し、同海域周辺の制海権を完全に確保、桃の節句を迎える準備を完遂せよ！,8,4
847,球磨型軽巡一番艦、出撃だクマ！,改装軽巡「球磨改二/球磨改二丁」旗艦の艦隊を、鎮守府近海航路、南西諸島バシー海峡、北方海域キス島沖、南西海域マラッカ海峡ペナン島沖深部へ展開！各方面の作戦を成功させよ！,8,4
848,重装甲巡洋艦、鉄底海峡に突入せよ！,第一艦隊旗艦に「Zara due」を配備、同艦隊で南方サブ島沖海域へ突入！同方面の敵艦隊群を突破し、鉄底海峡に展開する敵戦力を撃破せよ！,8,4
848,重装甲巡洋艦、鉄底海峡に突入せよ！,第一艦隊旗艦に「Zara due」を配備、同艦隊で南方サブ島沖海域へ突入！同方面の敵艦隊群を突破し、鉄底海峡に展開する敵戦力を撃破せよ！,8,4
849,南西諸島方面の敵艦隊を撃破せよ！,軽巡を旗艦とした艦隊を編成し、南西諸島防衛線、バシー島沖及び東部オリョール海に展開、同海域に遊弋する敵艦隊を撃破せよ！,8,4
850,洋上航空戦力を拡充せよ！,航空母艦、または水上機母艦を旗艦とした有力な艦隊を編成、北方AL海域、西方海域カスガダマ沖 、中部海域MS諸島沖に展開し、各海域の敵艦隊を撃滅せよ！,8,4
851,改装航空巡洋艦、出撃！,改装航空巡洋艦「鈴谷改二」を旗艦とした精強な艦隊を編成、同艦隊を南方海域に展開、南方海域前面、及びサブ島沖海域に遊弋する敵艦隊群を捕捉、これを撃破せよ！,8,4
852,改装攻撃型軽空母、前線展開せよ！,改装航空母艦「鈴谷航改二」を旗艦とした精強な機動部隊を編成、同艦隊を中部海域に進出。MS諸島沖、KW環礁沖海域に展開し、同海域の敵機動部隊を捕捉、これを撃滅せよ！,8,4
853,鎮守府海域警戒を厳とせよ！,巡洋艦クラスを旗艦に配備、2隻以上の駆逐艦を擁する警戒艦隊を編成せよ。同警戒艦隊を以て、鎮守府海域(南西諸島/製油所地帯沿岸/南西諸島防衛線/鎮守府近海)の警戒任務にあたれ！,8,4
854,戦果拡張任務！「Z作戦」前段作戦,戦果拡張作戦：我が第一艦隊に精鋭艦艇を集中配備、同精鋭艦隊を以て、南西諸島の沖ノ島海域、中部海域哨戒線、グアノ環礁沖の敵艦隊を撃破、中部北海域ピーコック島の敵戦力を破砕殲滅せよ！,8,5
855,海上護衛体制の強化に努めよ！,海上護衛作戦：駆逐艦または海防艦3隻以上を含む護衛艦隊を編成し、鎮守府海域の製油所地帯沿岸、南西諸島防衛線、鎮守府近海、鎮守府近海航路にそれぞれ展開、各海域における作戦を成功させよ！,8,4
856,新編「第一戦隊」、抜錨せよ！,新編「第一戦隊」出撃任務：戦艦「長門改二」を旗艦、二番艦に「陸奥改」を配備した第一艦隊で出撃！カレー洋リランカ島沖、サーモン海域北方に展開し、同海域の敵艦隊主力を捕捉、これを撃滅せよ！,8,4
857,増強海上護衛総隊、抜錨せよ！,出撃任務：軽巡1隻以上、駆逐艦または海防艦2隻以上、さらに航空巡洋艦または軽空母で増強した第一護衛艦隊を第一艦隊に編成、南西諸島海域の各海域に展開、敵艦隊を撃破、各作戦を成功させよ！,8,4
858,新編「第七戦隊」、出撃せよ！,出撃任務：新編「第七戦隊」を出撃！　カレー洋リランカ島沖「深海東洋艦隊漸減作戦」、MS諸島沖「MS諸島防衛戦」において、敵艦隊主力を捕捉、これを撃滅せよ！,8,4
859,精鋭「第四航空戦隊」、抜錨せよ！,精鋭「第四航空戦隊」出撃任務：精鋭航空戦艦を主戦力に再編された「第四航空戦隊」、抜錨せよ！沖ノ島沖戦闘哨戒及び北方AL海域戦闘哨戒を実施、同方面の敵艦隊主力を捕捉、これを撃破せよ！,8,4
860,旗艦「由良」、抜錨！,出撃任務：旗艦に「由良改二」、随伴艦に二駆「村雨」「夕立」「春雨」「五月雨」及び「秋月」から二隻以上を配備した第一艦隊を展開、東部オリョール海及び南方海域前面の敵戦力を撃滅せよ！,8,4
861,強行輸送艦隊、抜錨！,航路護衛任務：航空戦艦(または補給艦でも可)2隻を中核とした艦隊で、鎮守府近海航路における輸送船団護衛作戦を実施。同輸送護衛作戦を2回成功させよ！,8,5
862,前線の航空偵察を実施せよ！,偵察任務：水上機母艦1隻と軽巡2隻を中核とした偵察艦隊を、中部海域グアノ環礁沖海域に展開、航空偵察作戦「K作戦」を反復実施せよ！さらに同方面の敵艦隊を捕捉、敵戦力の撃破に努めよ！,8,5
863,精鋭「第二二駆逐隊」出撃せよ！,出撃任務：再編した精鋭「第二二駆逐隊」を含む精強な水雷戦隊で北方海域キス島沖に出撃、キス島撤退作戦を完全成功させよ！,8,4
864,精強大型航空母艦、抜錨！,出撃任務：「Saratoga Mk.II」または同「Mod.2」を旗艦とした「任務部隊」で、南方海域サーモン海域北方及び中部海域MS諸島沖に展開、同海域敵戦力を捕捉撃滅、「MS諸島防衛戦」を成功させよ！,8,4
865,夜間作戦空母、前線に出撃せよ！,出撃任務：「Saratoga Mk.II」を旗艦とした第一艦隊を KW環礁沖海域に展開、敵機動部隊を迎撃！「空母機動部隊迎撃戦」を見事成功させよ！　夜戦作戦空母、抜錨！　前線に出撃せよ！,8,4
866,秋刀魚漁：「秋刀魚」を収獲する所存です！,秋刀魚漁支援：近海、北方海域、中部海域の秋刀魚漁漁場に展開、秋刀魚漁支援ですね？了解です！漁場に遊弋する敵艦隊を撃破、秋刀魚漁を支援して、「秋刀魚」を四尾入手します！お任せください！,8,4
867,秋刀魚漁：漁を全力で支援する覚悟です！,秋刀魚漁支援：漁場の安全を確保して「秋刀魚」を12尾確保ですね？少し大変そうですが、了解です！あまり乱獲しては不漁になってしまいますね！適切に漁場を休ませつつ、海域も変えてみましょう！,8,4
868,秋刀魚漁：どーんっ！揚げ揚げで大漁です！,秋刀魚漁支援：どーん！秋刀魚漁の総仕上げもアゲアゲでまいりましょう！そうです、揚げ揚げです！漁場の深海棲艦を制圧して安全を確保、不漁なんてどーんとはねかえしていきましょう！いっけぇー！,8,4
869,補給線の安全を確保せよ！,軽巡クラスの艦隊旗艦と2隻以上の駆逐艦または海防艦を中核とした警戒艦隊を編成、同艦隊で鎮守府海域(製油所地帯沿岸/南西諸島防衛線/鎮守府近海)の警戒と補給線安全確保にあたれ！,8,4
870,「第八駆逐隊」、南西へ！,第八駆逐隊任務：「第八駆逐隊」を含む艦隊で、鎮守府海域南西諸島沖、及び南西諸島海域バシー島沖に展開！同海域に跳梁する敵艦隊戦力を捕捉、これを撃滅せよ！,8,4
871,最精鋭「第八駆逐隊」、全力出撃！,第八駆逐隊任務：最精鋭「第八駆逐隊」を中核戦力とした艦隊を編成、北方海域キス島沖、及び南方海域サーモン海域に突入！同海域の敵艦隊を撃滅、第八駆逐隊による完全勝利を刻め！,8,4
872,「捷一号作戦」兵站補給線を確保せよ！,捷号作戦後方任務：有力な艦隊を編成し、作戦第二海域、台湾沖/ルソン島沖に展開、同海域付近で我が後方兵站線攻撃を図る敵艦隊を捕捉、これを複数回撃破、同制海権を確保せよ。,8,4
872,戦果拡張任務！「Z作戦」後段作戦,戦果拡張作戦：我が第一艦隊に精鋭艦艇を集中配備、同精鋭艦隊を以て、南西海域タウイタウイ泊地沖、南方海域サーモン海域北方、中部海域MS諸島沖及びKW環礁沖海域の敵艦隊を捕捉、これを撃滅せよ！,8,5
873,北方海域警備を実施せよ！,北方海域警備任務：北方海域の警備を実施する。軽巡を1隻以上含む艦隊で、北方海域モーレイ海、キス島沖、アルフォンシーノ方面に艦隊を展開、北方海域方面の警備と制海権確保に努めよ！,8,5
874,北方海域戦闘哨戒を実施せよ！,北方海域戦闘哨戒任務：北方AL海域に軽空母と水上機母艦及び軽巡を基幹戦力とした精鋭艦隊を投入。北方戦闘哨戒を反復実施、同方面の敵増援部隊主力を捕捉、これを撃滅し、北方海域戦線を防衛せよ！,8,4
875,精鋭「三一駆」、鉄底海域に突入せよ！,強行東京急行任務：精鋭「三一駆」第一小隊を護衛戦力とした突入艦隊を編成、南方サーモン海域に投入。鉄底海峡に突入し、同海域に展開する敵艦艇を実力で排除、強行鼠輸送作戦を反復完遂せよ！,8,5
876,松輸送作戦、開始せよ！,防衛ラインの強化のため、艦隊旗艦「龍田改二」または「龍田改」、3隻以上の駆逐艦または海防艦を含む輸送護衛艦隊を編成、南西諸島防衛線及び鎮守府近海航路における作戦を複数回成功させよ！,8,4
877,精鋭「四水戦」、南方海域に展開せよ！,「村雨改二」旗艦含む精鋭四水戦(4Sd)より4隻(他主力艦2隻)計6隻の精鋭艦隊を南方海域に展開。南方海域前面、サブ島沖海域、サーモン海域に突入、同南方海域方面の敵艦隊を撃破せよ！,8,4
878,松輸送作戦、継続実施せよ！,艦隊旗艦に軽巡級または駆逐艦、さらに3隻以上の駆逐艦または海防艦を含む輸送護衛艦隊を編成、防衛ラインの強化のため、南西諸島防衛線及び鎮守府近海航路における作戦を継続的に成功させよ！,8,4
879,新編「四航戦」、全力出撃！,航空戦艦「伊勢改」「日向改」及び軽巡「大淀改」と1隻以上の駆逐艦を含む新編第四航空戦隊を編成、鎮守府近海航路、沖ノ島沖及び北方AL海域戦闘哨戒、カレー洋リランカ島沖の作戦に投入せよ！,8,4
880,精鋭駆逐隊、獅子奮迅！,十分な装備と練度を誇る駆逐艦4隻からなる精鋭駆逐隊を含む艦隊を編成。鎮守府近海航路、東部オリョール海、北方キス島沖、西方カレー洋に投入、各戦線の作戦展開を成功させよ！,8,4
881,「十八駆」、北方海域キス島へ！,精鋭「第十八駆逐隊」を投入し、北方海域キス島撤退作戦を実施する！同作戦に反復出動し、キス島撤退作戦を完全成功させよ！,8,4
882,五周年任務【弐：鎮守府海域警戒】,五周年任務：軽巡クラスを旗艦に配備、駆逐艦または海防艦3隻以上を含む五周年艦隊で、鎮守府海域(同正面海域/南西諸島沖/製油所地帯沿岸/南西諸島防衛線/鎮守府近海)の警戒防衛任務にあたれ！,8,4
883,五周年任務【伍：五周年艦隊出撃！】,五周年任務：軽巡クラス1隻、駆逐艦または海防艦2隻以上を含む五周年艦隊で、1)南西諸島海域全作戦2)南方サブ島沖海域及びサーモン海域北方  3)中部海域KW環礁沖海域  いずれかの作戦を成功させよ！,8,4
884,最精鋭甲型駆逐艦、突入！敵中突破！,「黒潮改二」「不知火改二」「陽炎改二」のいずれかを旗艦、他2隻の練度75以上の甲型駆逐艦を配備した計6隻艦隊で西方カレー洋、北方キス島沖、南方サブ島沖海域に複数回突入、各作戦を完全成功させよ！,8,4
885,戦闘航空母艦、出撃せよ！,改装航空戦艦(戦闘航空母艦)一番艦、旗艦「伊勢改二」を中核とした航空火力打撃艦隊を編成、北方AL海域戦闘哨戒、カレー洋リランカ島沖及びピーコック島沖の作戦に投入、敵を撃滅せよ！,8,4
886,「伊勢改二」、敵機動部隊を迎撃せよ！,旗艦「伊勢改二」随伴駆逐艦2隻の航空戦隊を基幹とする艦隊をKW環礁沖空母機動部隊迎撃戦に投入！同反復出撃によって、同方面に来襲する敵機動部隊を迎撃、完全撃滅せよ！　「伊勢改二」、抜錨！,8,4
887,精鋭「第十八戦隊」、展開せよ！,精鋭「第十八戦隊」随伴駆逐艦2隻を含む艦隊を、鎮守府海域に展開。同南西諸島沖海域、南西諸島防衛線、鎮守府近海、鎮守府近海航路の各作戦を完全成功させよ！改装軽巡「天龍」「龍田」、出撃！,8,4
888,新編成「三川艦隊」、鉄底海峡に突入せよ！,鉄底海峡戦果拡張：「鳥海」「青葉」「衣笠」「加古」「古鷹」「天龍」「夕張」の中から4隻を含む突入艦隊を編成。南方海域前面及びサブ島沖海域、サーモン海域に突入、敵艦隊を撃滅せよ！,8,5
889,精鋭「二七駆」第一小隊、出撃せよ！,「白露改二」及び「時雨改二」から成る精鋭駆逐隊「二七駆」第一小隊を含む有力な艦隊を編成、東部オリョール海、ジャム島攻略作戦、サーモン海域北方、KW環礁沖海域に出撃、敵を撃滅せよ！,8,4
890,精鋭「四戦隊」第二小隊、抜錨せよ！,「摩耶改二」及び「鳥海改二」から成る精鋭「第四戦隊」第二小隊を含む有力な艦隊を編成、南西諸島防衛線、東部オリョール海、アルフォンシーノ方面、カレー洋リランカ島沖に出撃、敵を撃滅せよ！,8,4
891,精強「十七駆」、北へ、南へ！,改装甲型駆逐艦「磯風乙改」「浜風乙改」「浦風丁改」「谷風丁改」4隻の精強「十七駆」を含む艦隊で鎮守府近海、キス島沖、ブルネイ泊地沖、南方海域前面に出撃、敵戦力と交戦、これを撃破せよ！,8,4
892,主力オブ主力、抜錨開始！,甲型駆逐艦編成任務：夕雲型駆逐艦「夕雲改二」及び「巻雲改二」の2隻から成る精鋭第十駆逐隊を含む有力な艦隊を南方海域に投入、サブ島沖海域、サーモン海域、サーモン海域北方の敵を捕捉撃滅せよ！,8,4
893,泊地周辺海域の安全確保を徹底せよ！,泊地近海警戒戦果拡張：有力な泊地哨戒部隊を編成、鎮守府近海、ブルネイ泊地沖、タウイタウイ泊地沖に反復出撃！各周辺海域に出没する敵潜を制圧、さらに泊地周辺の脅威となる敵戦力を捕捉撃滅せよ！,8,5
894,空母戦力の投入による兵站線戦闘哨戒,空母を含む有力な哨戒艦隊を編成、製油所地帯沿岸、南西諸島防衛線、南西諸島近海、バシー海峡及び東部オリョール海を戦闘哨戒、各海域の敵艦隊を捕捉撃滅、各海域兵站線の安全を確保せよ！,8,5
895,冬季北方海域作戦,冬季北方作戦：軽巡級を旗艦とする有力な艦隊で、モーレイ海、アルフォンシーノ方面、北方海域全域及び北方AL海域に反復出撃！同海域に遊弋する敵艦隊を捕捉、これを撃滅し、北方海域制海権を確保せよ！,8,4
896,航空戦艦戦隊、戦闘哨戒！,航空戦艦二隻を中核とする艦隊を編成、同艦隊で南西諸島防衛線、鎮守府近海及び東部オリョール海、タウイタウイ泊地沖に展開。同海域の脅威となる敵艦隊主力を捕捉、これを撃滅せよ！,8,4
897,最精鋭「第四航空戦隊」、出撃せよ！,「日向改二」「伊勢改二」の最精鋭「四航戦」を含む第一艦隊で、鎮守府近海航路に反復出撃、さらに、カレー洋リランカ島沖、サーモン海域北方、KW環礁沖海域の敵艦隊を捕捉撃滅せよ！,8,4
898,北の海から愛をこめて,任意の艦隊で、北方海域モーレイ海、キス島沖、アルフォンシーノ方面、北方海域全域、北方AL海域において敵艦隊と交戦、これらを撃破、北方の海の制海権を確保せよ！,8,4
901,「夕張改二」試してみてもいいかしら？,改装兵装実験軽巡「夕張改二」型を旗艦にした艦隊で、南西諸島沖ノ島沖、北方アルフォンシーノ方面、南方サブ島沖海域、中部グアノ環礁沖海域に展開！同戦域の敵艦隊主力を捜索、これを捕捉撃滅せよ！,9,4
902,新編「六水戦」出撃！後で感想、聞かせてね！,改装軽巡「夕張改二」型旗艦を含む第六水雷戦隊4隻以上を擁する艦隊で、鎮守府近海、鎮守府近海航路、さらに南西諸島バシー海峡、北方キス島沖、南西ブルネイ泊地沖の各作戦を、それぞれ完全成功させよ！,9,4
903,拡張「六水戦」、最前線へ！,軽巡「夕張改二」型の旗艦に随伴第六水雷戦隊駆逐艦2隻以上または「由良改二」を含む艦隊で、南方海域前面、南方サーモン海域、中部北海域ピーコック島沖、中部KW環礁沖海域に展開、敵戦力を撃滅せよ！,9,5
904,精鋭「十九駆」、躍り出る！,改装特II型駆逐艦「綾波改二」及び同「敷波改二」を含む精鋭艦隊を前線に投入、南西諸島海域沖ノ島沖、北方海域全域、西方海域カレー洋リランカ島沖、南方サブ島沖海域に展開、各敵主力を捕捉撃滅せよ！,9,5
905,「海防艦」、海を護る！,海防艦3隻を含む5隻以下の海上護衛隊を、鎮守府海域に展開。鎮守府正面海域、南西諸島沖海域、製油所地帯沿岸、鎮守府近海、鎮守府近海航路の各海域の安全確保と対潜掃蕩を図れ！海防艦戦隊、抜錨せよ！,9,5
906,【桃の節句作戦】鎮守府近海の安全を図れ！,【桃の節句作戦】駆逐艦または海防艦計3隻を含む艦隊で、鎮守府海域南西諸島沖、製油所地帯沿岸、鎮守府近海、鎮守府近海航路、南西諸島海域南西諸島近海の各海域の安全確保と対潜掃蕩を図れ！,9,2
906,【桃の節句】鎮守府近海、春の安全確保作戦,【桃の節句作戦】駆逐艦または海防艦計3隻を含む艦隊で、鎮守府海域南西諸島沖、製油所地帯沿岸、鎮守府近海、鎮守府近海航路の安全確保と対潜掃蕩を図れ！,9,2
907,【桃の節句作戦】侵攻部隊物資集積地強襲！,【桃の節句作戦】駆逐艦3隻以上を含む精鋭艦隊で期間限定海域のミンドロ島南部の敵物資集積地を強襲、これに【S勝利】を2回、敵の反撃橋頭堡を粉砕せよ！桃の節句、礼号部隊、出撃！敵物資を燃え尽くせ！,9,4
907,【桃の節句】南西諸島海域、春の戦闘哨戒！,【桃の節句作戦】精鋭駆逐艦または海防艦計4隻を含む艦隊で、南西諸島近海、バシー海峡、東部オリョール海に反復出撃！各海域の敵艦隊を捕捉撃滅、制海権の確保を図れ！,9,2
908,【桃の節句作戦】敵機動部隊迎撃戦！,【桃の節句作戦】正規空母2隻以上、戦艦2隻以上、重巡級2隻以上を含む連合艦隊規模の艦隊で、期間限定海域の敵機動部隊主力を痛打、これを複数回強襲、敵戦闘力を破砕せよ。連合艦隊、出撃！,9,4
908,【桃の節句】春の決戦！敵機動部隊を叩け！,【桃の節句作戦】航空母艦1隻以上、重巡または航空巡洋艦1隻以上、軽巡1隻以上を含む精強艦隊で、南西諸島海域沖ノ島海域、沖ノ島沖、タウイタウイ泊地沖深部に反復出撃、敵艦隊主力を撃滅せよ！,9,4
